uri,author,replying_to,text,created_at,depth,likes,reposts
at://did:plc:zaduhuizvfulbggtbvlisska/app.bsky.feed.post/3mllr4waac22i,oxcub311.bsky.social,acyn.bsky.social,I’m worried!  He has no experience or knowledge of science and will listen to non-scientists for how to handle this.,2026-05-11T17:06:50.401Z,1,0,0
at://did:plc:za4k2wequx6po2nl3c6lp3l3/app.bsky.feed.post/3mllyqviwrk2u,noticky.bsky.social,acyn.bsky.social,That's scary.  I wasn't concerned when the WHO said it was being monitored closely but  with brainworm guy being involved that changes everything and not for the better.,2026-05-11T19:23:16.918Z,1,1,0
at://did:plc:z5hiwn77px2dhb6u3cqbfjcl/app.bsky.feed.post/3mlnyx4hgl22r,cherhill.bsky.social,acyn.bsky.social,Translation: we have no clue yet...,2026-05-12T14:32:05.013Z,1,1,0
at://did:plc:z4h4tv6aetv6ztdgn6qopdew/app.bsky.feed.post/3mllozg2zhc2y,emilyyour8.bsky.social,acyn.bsky.social,"Calm down, everyone! The severely brain damaged drug addicted road-kill enthusiast nepobaby says he's not worried about the deadly viral outbreak.",2026-05-11T16:29:05.305Z,1,19,2
at://did:plc:yxf5fyllsaubqjnthc4vt7v7/app.bsky.feed.post/3mllshjv27s2n,beatepdx.bsky.social,acyn.bsky.social,I feel so much better now…,2026-05-11T17:30:40.292Z,1,2,1
at://did:plc:ywjc322oviamrpf7rhjdkf4t/app.bsky.feed.post/3mln6phltq22y,batgurl62.bsky.social,acyn.bsky.social,Who let these infected people back into the country? I guess when you have Walter Reed as your primary doctor you don't have to worry about dying from some virus. Everything's okay for the guy that goes to Walter Reed. Fuck the rest of you,2026-05-12T06:42:30.968Z,1,0,0
at://did:plc:ys4ypwgpmriz4lbzkhdptnib/app.bsky.feed.post/3mlmefpn6tc2r,654calo.bsky.social,acyn.bsky.social,I can’t understand a word of what he says.,2026-05-11T22:51:46.570Z,1,0,0
at://did:plc:yrvy4s7afmynboayooifo4zz/app.bsky.feed.post/3mlmrr4byi226,seed2bloom.bsky.social,acyn.bsky.social,"I prayed we didn't need a real president last time, this time I was afraid to pray for anything. 🙄🙄🙄",2026-05-12T02:50:47.577Z,1,1,0
at://did:plc:ypztr5ljklmttfsoba4fgx2f/app.bsky.feed.post/3mllpn54iuc2g,rachelmaria55.bsky.social,acyn.bsky.social,That makes me more worried. 😷 🦠,2026-05-11T16:40:07.003Z,1,11,3
at://did:plc:ypzslr6doluebfqgu646f2ax/app.bsky.feed.post/3mlm6v6jqck2p,paul-paulie-pb.bsky.social,acyn.bsky.social,"Anyone taking advice from these clods obviously doesn’t remember 2020 and Covid, or maybe they were too busy cursing out doctors and nurses themselves. On the chance that this does become a pandemic, we can only hope medical staff that endured that past abuse won’t decline this time around.",2026-05-11T21:13:03.050Z,1,3,0
at://did:plc:ylyvyqxirwm77e2ijgdlno7k/app.bsky.feed.post/3mllvwr2ba22a,jdpennington.bsky.social,acyn.bsky.social,futurism.com/health-medic...,2026-05-11T18:32:52.343Z,1,2,4
at://did:plc:npbjqwsbyopjaae7volnog2u/app.bsky.feed.post/3mlmqekzxh22r,homoliberans.bsky.social,jdpennington.bsky.social,I said I'd be using this gif a lot. And here we are...,2026-05-12T02:25:53.093Z,2,0,0
at://did:plc:ylh7hd47m7is2rxnrkl2bxmr/app.bsky.feed.post/3mlluwwx3zk2s,backrowspectator.bsky.social,acyn.bsky.social,"RFK jr and trump on the job, so no worries about hantavirus blowing up like trump let Covid.",2026-05-11T18:15:04.791Z,1,13,4
at://did:plc:ykvpndt5guti7ubjgh2zsges/app.bsky.feed.post/3mlmopsknik2h,allkappps.bsky.social,acyn.bsky.social,"In other words, if you believe these quacks you may as well just start preparing for worst case scenario. Start hoarding the sanitizers and masks and TP.",2026-05-12T01:56:22.595Z,1,2,0
at://did:plc:ykuxgzzyup5gbily4ag3wibk/app.bsky.feed.post/3mlltbri7ak2z,grammy1947.bsky.social,acyn.bsky.social,Who woke Trump up? Big mistake!,2026-05-11T17:45:20.675Z,1,14,1
at://did:plc:ykhmrjfnuow4aw2most6w6gf/app.bsky.feed.post/3mlm7buuh7s2w,thedeuce.bsky.social,acyn.bsky.social,This probably means we should be worried.,2026-05-11T21:20:09.123Z,1,2,0
at://did:plc:yjx6nprltm2pmf3463a6oddk/app.bsky.feed.post/3mllukbkqs22l,shirosune.bsky.social,acyn.bsky.social,He means he already drank his horse dewormer,2026-05-11T18:07:59.712Z,1,0,0
at://did:plc:yjmi6wgg2kmsfr3nudsdnaur/app.bsky.feed.post/3mllssl6fpc2f,farseeing.bsky.social,acyn.bsky.social,Oh lord,2026-05-11T17:36:50.746Z,1,2,0
at://did:plc:yhinhkhsv4ktz24cyivogxxf/app.bsky.feed.post/3mlls6cflys2g,anniehaz.bsky.social,acyn.bsky.social,"You see?? He's a fucking idiot! Just like all Trumps ""Secretaries""! Unqualified, unprofessional, MORONS!!",2026-05-11T17:25:30.456Z,1,2,1
at://did:plc:yh7innlnz5rjeclt3byb5uex/app.bsky.feed.post/3mllu5okbc22v,sam1am4bg.bsky.social,acyn.bsky.social,"We encourage RFKjr to infect himself & demonstrate that his superior immunity is all that is necessary. Not Science, medicine, vaccines just his own superior immune system. C'mon Bobby, prove your argument! Demonstrate to us all just how unnecessary vaccines are, I dare you!! You want people to /1",2026-05-11T18:00:57.119Z,1,1,0
at://did:plc:yh7innlnz5rjeclt3byb5uex/app.bsky.feed.post/3mllu5oqoek2v,sam1am4bg.bsky.social,sam1am4bg.bsky.social,Believe your insane denial of 250 yrs of proven science than put up or SHUT UP!/2,2026-05-11T18:00:57.120Z,2,1,0
at://did:plc:yh4kosigbenis26blh7zuisw/app.bsky.feed.post/3mlm2j5ggvc2c,candyengland.bsky.social,acyn.bsky.social,Yea. Coming from a recovering heroin addict who denies science and eats road kill? That is not reassuring.,2026-05-11T19:54:44.274Z,1,0,0
at://did:plc:yfgqxciflwko62dc7wiah5rc/app.bsky.feed.post/3mllrvvff4c27,charltonchris.bsky.social,acyn.bsky.social,All the fake smiles complete the scene,2026-05-11T17:20:48.381Z,1,2,0
at://did:plc:ydvxqiakuh5n6zypbwc2qqt5/app.bsky.feed.post/3mllwg4bex22g,realligeia.bsky.social,acyn.bsky.social,2 people got sick just passing by each other and saying hello.,2026-05-11T18:41:27.429Z,1,0,0
at://did:plc:ydgce6bujezitgvsocipfp5c/app.bsky.feed.post/3mlm2wjhrds2z,frankrossetti.bsky.social,acyn.bsky.social,"I think he heard ""women rights"", not ""Hantavirus""",2026-05-11T20:02:13.108Z,1,1,0
at://did:plc:ydafp3q6wn64jz7ag6qg375k/app.bsky.feed.post/3mllsr7reic2k,realdonnawest.bsky.social,acyn.bsky.social,This really means: WORRY!!!,2026-05-11T17:36:05.230Z,1,3,0
at://did:plc:ybtpxa63fhfgchpumoleiph3/app.bsky.feed.post/3mlmz323x6k2p,kath-55-1.bsky.social,acyn.bsky.social,"well,that means we’re fucked!",2026-05-12T05:01:37.018Z,1,3,0
at://did:plc:a7y7tjbmm5dmzteeh2db5gae/app.bsky.feed.post/3mlnykyyd3k23,jassyrn.bsky.social,kath-55-1.bsky.social,Pretty much 😩,2026-05-12T14:25:18.719Z,2,0,0
at://did:plc:4eu5doxghnlacqb6qgqhmguz/app.bsky.feed.post/3mlrsq6vnyc2e,uyscutipeach.bsky.social,kath-55-1.bsky.social,"Pretty much, a virus that kills up to half the people who receive the best medical care that’s h2h and airborne and a 8 week incubation time equals about the worst case scenario. 

This is human extinction level stuff here unless we get lucky. People downplaying it did the same thing with covid.",2026-05-14T02:51:29.198Z,2,0,0
at://did:plc:ybqeyhr6xicypqau4urmg2gu/app.bsky.feed.post/3mlluvgmujs2h,kater427.bsky.social,acyn.bsky.social,Oh I feel so much better now,2026-05-11T18:14:14.122Z,1,0,0
at://did:plc:yaexdysl7hdwomnni6hfvrig/app.bsky.feed.post/3mllt7lx53s2c,ralivan.bsky.social,acyn.bsky.social,"The last time the government said this, we were soon loading dead Americans into refrigerated trailers because the morgues were overflowing.",2026-05-11T17:44:07.763Z,1,7,1
at://did:plc:yaaapkuerpzgidmvahvswks7/app.bsky.feed.post/3mllzgwitrc2o,lacastellana.bsky.social,acyn.bsky.social,"I live in the SW, so we have heard about hanta virus for many years.   Not a common disease, always a reported case from someone sweeping a shed/garage and inhaling mouse dung particles. And everyone in the SW has some mouse in a garage sometime.   But...human to human transmission?  Not good!",2026-05-11T19:35:36.161Z,1,4,0
at://did:plc:y7rqpwhuoezjlopjdtcjjubu/app.bsky.feed.post/3mllus65vwc2y,shortandstout1.bsky.social,acyn.bsky.social,Surprisingly I wasn’t overly concerned until I heard that. Now I’m worried…,2026-05-11T18:12:24.582Z,1,4,0
at://did:plc:y7jsq4rj4oeh26clenvhimuz/app.bsky.feed.post/3mlmpb4lnmk2i,muppetbaby68.bsky.social,acyn.bsky.social,That makes me super worried.,2026-05-12T02:06:03.538Z,1,3,0
at://did:plc:4eu5doxghnlacqb6qgqhmguz/app.bsky.feed.post/3mlrsufkcws2e,uyscutipeach.bsky.social,muppetbaby68.bsky.social,Me too.,2026-05-14T02:53:50.384Z,2,0,0
at://did:plc:y65tcrinbsfclp3446u2km5x/app.bsky.feed.post/3mllvs5gnxc2v,saintbridge.bsky.social,acyn.bsky.social,"Something, something, ""it'll just go away in 2 weeks. It'll be a miracle.""",2026-05-11T18:30:17.561Z,1,3,0
at://did:plc:y2er4m2vkqcxhfrtn3tsqll4/app.bsky.feed.post/3mllvbylvps23,sisyphus-d.bsky.social,acyn.bsky.social,A screen grab of that group is your daily reminder of the definition of ‘lackeys’.,2026-05-11T18:21:15.620Z,1,1,0
at://did:plc:y2akhg3vccrtrf5lgn3dmwyj/app.bsky.feed.post/3mlo27yp3c222,bodacious95.bsky.social,acyn.bsky.social,"You all ready to die, yet?I've actually been preparing for this f****** so called fake regime for the last three years..
As n I eat maybe once a week, if that. definitely have a to go bag... I'm not gonna let trump and r f k kill me.. You think i'ma, and then why don't you take another serious",2026-05-12T14:54:56.800Z,1,0,0
at://did:plc:xzwx64464wiivygbfpbyq4pi/app.bsky.feed.post/3mlmggfgwd22r,69metsfan.bsky.social,acyn.bsky.social,Famous last words. Better start buying masks and stocking up on hand sanitizers and toilet paper. But this time we can’t count on a vaccine being made available because the imbeciles cut funding for mRNA vaccines and have Wormbrain in charge.,2026-05-11T23:27:56.917Z,1,2,0
at://did:plc:xq2g2jroe7khzomf3edto5cv/app.bsky.feed.post/3mlmkszt5wc2j,knownames.bsky.social,69metsfan.bsky.social,I have to ask..what is the deal with Americans and toilet paper? Why is it that every time you have a national emergency you feel the need to fill your house with toilet paper?,2026-05-12T00:46:35.909Z,2,0,0
at://did:plc:xq2g2jroe7khzomf3edto5cv/app.bsky.feed.post/3mlmkuimot22j,knownames.bsky.social,knownames.bsky.social,And I'm really not trying to be rude..just trying to understand..lol,2026-05-12T00:47:24.980Z,3,0,0
at://did:plc:xzwx64464wiivygbfpbyq4pi/app.bsky.feed.post/3mlmpaowwz22r,69metsfan.bsky.social,knownames.bsky.social,Did you ever wipe your butt with newspaper?,2026-05-12T02:05:49.229Z,4,0,0
at://did:plc:xq2g2jroe7khzomf3edto5cv/app.bsky.feed.post/3mlnscfbmuc2y,knownames.bsky.social,69metsfan.bsky.social, no never newspaper..I've sacrificed a few shirt sleeves tho..lol,2026-05-12T12:33:07.165Z,5,1,0
at://did:plc:2a5ev4tkc6nzhwjw5zv6s4lo/app.bsky.feed.post/3mlmt3dbves2j,the-mal.bsky.social,69metsfan.bsky.social,"What's a ""newspaper""? 🤣",2026-05-12T03:14:24.200Z,5,2,0
at://did:plc:edkzjdp2p7bwsa5og2wo6jr5/app.bsky.feed.post/3mlmogrlt2k2d,maquisard15.bsky.social,knownames.bsky.social,Panic buying is a uniquely idiotic American issue.  77 million or so qualify for this level of selfishness and stupidity…,2026-05-12T01:51:19.595Z,4,0,0
at://did:plc:xzwx64464wiivygbfpbyq4pi/app.bsky.feed.post/3mlmpcbnxjs2r,69metsfan.bsky.social,maquisard15.bsky.social,Glad you are referring to MAGATS.,2026-05-12T02:06:42.412Z,5,1,0
at://did:plc:xxwbvat5jsysx47qkdi7clsv/app.bsky.feed.post/3mllptihw622d,htkdem.bsky.social,acyn.bsky.social,"okay, now I'm really worried...",2026-05-11T16:43:40.240Z,1,8,1
at://did:plc:xuhwb4qwqmuhvhw7keljcdu2/app.bsky.feed.post/3mlmlceue6s2z,aster-verite.bsky.social,acyn.bsky.social,"Picture if you will, RFK Jr fliying to the University of Nebraska Medical Center in Omaha. His public goal, to ""liberate"" the 16 American citizens being held in the biocontainment unit following their evacuation from the MV Hondius. 

Then bringing them all to greet trump's cabinet. Pandemic ensues",2026-05-12T00:55:10.800Z,1,4,0
at://did:plc:xthei7dt365mmc7pefevpnxo/app.bsky.feed.post/3mloclfpmzs25,jkdanthonyian10.bsky.social,acyn.bsky.social,"Reminder that Bob has no medical education, training or experience. None.",2026-05-12T17:24:29.484Z,1,1,0
at://did:plc:xrvgy4tht2odaycjsldwpead/app.bsky.feed.post/3mllq5ulec22o,jac028.bsky.social,acyn.bsky.social,"Phew, as long as he’s go it under control, I feel better.",2026-05-11T16:49:28.480Z,1,2,0
at://did:plc:xrjqk25ubg7pb5jz2fehkb3h/app.bsky.feed.post/3mllpbw4oj22h,lakerat61.bsky.social,acyn.bsky.social,"We have it under control. 

Where have I heard this before?",2026-05-11T16:33:50.572Z,1,4,0
at://did:plc:xkzdhl6ejihlv4nzjvjgjeqh/app.bsky.feed.post/3mlltrzlgas24,gene47.bsky.social,acyn.bsky.social,"The Trump sycophants with their shit eating grins make me want to puke.
They all believe in fairy tales.",2026-05-11T17:54:26.039Z,1,0,1
at://did:plc:xih22s4wvpwrt745wcnpycnu/app.bsky.feed.post/3mlo34bt7tc2p,artbydbenny.bsky.social,acyn.bsky.social,The monsters in this regime (I will not call it a legitimate administration) really think everyone is as stupid as their dwindling number of supporters. Are they stupid or delusional or just evil?,2026-05-12T15:10:45.897Z,1,1,0
at://did:plc:xhrldmd3oi3ko2plgcdcc4r3/app.bsky.feed.post/3mllq4wyta22v,lesnielbc.bsky.social,acyn.bsky.social,RFK will just eat it,2026-05-11T16:48:57.465Z,1,1,0
at://did:plc:xfplf3e5nxozt55bsj2jedml/app.bsky.feed.post/3mlmg3pgatc2j,alicia-daugherty.bsky.social,acyn.bsky.social,Not the most important thing but that chick in periwinkle looks like that goofy grin was surgically implanted on her face.,2026-05-11T23:21:58.282Z,1,0,0
at://did:plc:xewce6bvubqjdw2gnnjjwvvc/app.bsky.feed.post/3mlmce3necc2f,robertodoyle.bsky.social,acyn.bsky.social,"If he says something is under control then generally it is not under control. It is probably under control, but if he says it is then it may not be. Didn’t he cause it by stopping inspections in the name of musk or something",2026-05-11T22:15:04.565Z,1,1,0
at://did:plc:xehfxnmvyeekcgxjo646pffs/app.bsky.feed.post/3mllzp7w3x22u,notaproblem91.bsky.social,acyn.bsky.social,Now I’m scared.,2026-05-11T19:40:14.469Z,1,0,0
at://did:plc:xblxonfxdyhvdyk3au3xupst/app.bsky.feed.post/3mllu4ozsrs2p,obv8.bsky.social,acyn.bsky.social,"Wait for it, here come new posts & testimonials, for Ivermectine. Sure, it's an anti-bacterial and lice medicine, but it's the go-to for MAGA. Probably because you can get it at the Feed Store. Notice that RFK Jr. doesn't have lice. Whale juice breath & bad attitude BUT no lice or worms...",2026-05-11T18:00:24.076Z,1,1,0
at://did:plc:xblkjf4taq5zgom7sosu4ybi/app.bsky.feed.post/3mllppoo5nk2e,dodgiebloke.bsky.social,acyn.bsky.social,"Phew, I can relax now.",2026-05-11T16:41:32.518Z,1,3,0
at://did:plc:xbbcg6tnxorjz4ek6ttjl2j6/app.bsky.feed.post/3mlmwdjmqns2n,txsilverbear.bsky.social,acyn.bsky.social,Can someone tell me what the fuck is up with his gravelly ass voice?,2026-05-12T04:12:40.508Z,1,0,0
at://did:plc:pofwpf4mx6hfdhhgi7b5vapn/app.bsky.feed.post/3mlnnwswook2a,wigglepig.bsky.social,txsilverbear.bsky.social,It's a common hantavirus symptom...,2026-05-12T11:15:03.867Z,2,1,0
at://did:plc:xbbcg6tnxorjz4ek6ttjl2j6/app.bsky.feed.post/3mlnvsf3l4s27,txsilverbear.bsky.social,wigglepig.bsky.social,😂. I GTS’d it and it’s some syndrome he’s had his whole life. He needs to STFU because he’s just spewing stupid shit when he does crackle out a few sentences.,2026-05-12T13:35:45.064Z,3,0,0
at://did:plc:x7puvca23zpiraan7spaxbo3/app.bsky.feed.post/3mllza6xfyk2l,ggmagic.bsky.social,acyn.bsky.social,Where have I heard those words before?,2026-05-11T19:31:50.146Z,1,1,0
at://did:plc:x7kquhnzxstnquspuqnib3ju/app.bsky.feed.post/3mlly6362us2h,monkeyscat.bsky.social,acyn.bsky.social,"A few cases and it'll disappear, right?",2026-05-11T19:12:45.319Z,1,1,0
at://did:plc:x5xbzdn4rbrgjz56tumki232/app.bsky.feed.post/3mllq3txzyk2a,jimobx.bsky.social,acyn.bsky.social,"Remember this ?
""It's only 15 and it is going away in the spring""",2026-05-11T16:48:20.739Z,1,3,0
at://did:plc:x5ksuvfku54kfdt4trq2aokp/app.bsky.feed.post/3mlmunoyvrc2b,dylanmichel.bsky.social,acyn.bsky.social,Who’s “we”? I’m sure he’s only making it worse.,2026-05-12T03:42:34.210Z,1,1,0
at://did:plc:x5c67pw267dhndqrflxzlqkz/app.bsky.feed.post/3mllza5gre22i,eugestshirley.bsky.social,acyn.bsky.social,"Oh good. That nut thinks it is under control.
I have zero faith in any decision he makes.

But I do think it can be controlled, unless spread maliciously, like Jared did with COVID.",2026-05-11T19:31:48.552Z,1,1,0
at://did:plc:x4hmcjbsym2iemvkwxgfpcql/app.bsky.feed.post/3mlmeusbfoc25,frannie.bsky.social,acyn.bsky.social,Where’s Dr. Fauci when we need HIM rather than Roadkill?,2026-05-11T23:00:12.646Z,1,1,0
at://did:plc:x2qrrek5scrxewh4jk5bmsgu/app.bsky.feed.post/3mllw75pqek2u,acciostickthing.bsky.social,acyn.bsky.social,Gee where have we heard that before?,2026-05-11T18:37:34.067Z,1,3,0
at://did:plc:wyifkltxhyvtf3evsj7wfnys/app.bsky.feed.post/3mlm3bkeqds2m,loriezinnia.bsky.social,acyn.bsky.social,He doesn't inspire confidence.  He's an incompetent buffoon.,2026-05-11T20:08:23.155Z,1,1,0
at://did:plc:wwhyxrkqvdvzybtlfmym73zr/app.bsky.feed.post/3mlnvhp4obk2b,sirnotappearing.bsky.social,acyn.bsky.social,"But it isn't in the US..
?",2026-05-12T13:29:46.486Z,1,0,0
at://did:plc:43mecgsfldhj5spnni6r4zvn/app.bsky.feed.post/3mlo4cteo7s2k,nathanrmcgrew.bsky.social,sirnotappearing.bsky.social,It is.,2026-05-12T15:32:19.364Z,2,1,0
at://did:plc:wwhyxrkqvdvzybtlfmym73zr/app.bsky.feed.post/3mlobdv3ubs2y,sirnotappearing.bsky.social,nathanrmcgrew.bsky.social,You're correct. My bad.,2026-05-12T17:02:23.435Z,3,0,0
at://did:plc:ww25d2mm33dkfto2fq2imk7x/app.bsky.feed.post/3mllsfxdoec23,hoppgroundkid.bsky.social,acyn.bsky.social,None are even bearly capable,2026-05-11T17:29:47.294Z,1,1,0
at://did:plc:wub6hbmekh55fjfowotnj7oa/app.bsky.feed.post/3mllx4plxes25,lindam174.bsky.social,acyn.bsky.social,Please now left me go sniff some cocaine and hunt for animal penises.,2026-05-11T18:54:05.895Z,1,0,0
at://did:plc:wtkzr45fhkgt4qw4jfghi2tm/app.bsky.feed.post/3mlmnottggk2v,x-8.bsky.social,acyn.bsky.social,He should eat an infected mouse to make sure.,2026-05-12T01:37:56.634Z,1,0,0
at://did:plc:wtcac5vdgzcknfhskfrpvttw/app.bsky.feed.post/3mllt6m3o2c2h,robertinoz57.bsky.social,acyn.bsky.social,Isn't that what they said about the Coronavirus?,2026-05-11T17:43:34.357Z,1,1,0
at://did:plc:wrltocfsb4z764277yvxh7cr/app.bsky.feed.post/3mlm55uysb222,citoyen-fr-01.bsky.social,acyn.bsky.social,Another reason NOT to travel to US,2026-05-11T20:42:07.564Z,1,5,0
at://did:plc:wqm4bgforgxqnvip6qxj3mau/app.bsky.feed.post/3mlmkdfveac24,japoniano.bsky.social,acyn.bsky.social,I'm so sorry...,2026-05-12T00:37:51.690Z,1,0,0
at://did:plc:woyxd2iyzz36fqw7j637kh7d/app.bsky.feed.post/3mlmdhizyy22o,mmchol.bsky.social,acyn.bsky.social,It will magically disappear.  🤪,2026-05-11T22:34:53.017Z,1,1,0
at://did:plc:wns44u2gnkhhfzwhjo5kbvg2/app.bsky.feed.post/3mllwvfl4sc2k,ecoprairiepainter.bsky.social,acyn.bsky.social,We are worried because RFK is in a death cult.,2026-05-11T18:50:00.502Z,1,3,0
at://did:plc:woyxd2iyzz36fqw7j637kh7d/app.bsky.feed.post/3mlme46227k2o,mmchol.bsky.social,ecoprairiepainter.bsky.social,They're all in a death cult.,2026-05-11T22:46:26.127Z,2,2,0
