commentId,videoId,title,channelTitle,searchQuery,commentAuthor,commentText,commentPublishedAt,commentLikeCount
Ugx9rk_Dd4ENao0oo0x4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@RezaQin,No risk.  At least not to anyone in the first world.,2026-05-13T10:29:52Z,0
UgxzZXcQTJwe8azULcd4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@PugileMoltoBene,"It’s the Andes strain, 3-6 week incubation, airborne human-to-human, kills 60%. Get ready to lockdown and get half a dozen test vaccines that will kill you to protect you!!!",2026-05-11T02:10:58Z,0
UgxhG79hBeOP6EiawYF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@janthornton2765,"Sadly this information is not the reality.
UK is bringing back residents back to the UK from three islands that ship visited. And some hospital staff in Europeare are now in isolation.
A woman in France who had the virus and went to two different islands before flying home is now critical in hospital, an air stewardess is now confirmed positive.
Unlikely?  
The supposition of this video is proven to be inaccurate and misleading.",2026-05-13T08:30:26Z,0
UgwqztOdmh5zhK-LIWV4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@justinmarko80,Gives me a new appreciation for feline. 😆,2026-05-10T20:51:11Z,0
UgxtuniNoJxnYvyp9Bp4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@daveyboy919,Fake just like the last one do not take the jab have a nice day,2026-05-10T19:16:50Z,1
Ugw16tliIg97AaTll-R4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@adamsuarez5619,Put us all in quarantine and build your dumb data centers…..,2026-05-11T17:05:14Z,0
UgyDpv0IPQWiApuXMjZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@mandygreen9152,"Hello John!  first the who is a criminal organisation! remember the man who made the fence arbeit macht frei, in ww2  he wnet to amerika in the 60ties then get a job  at the who and they aprove  50 E numbers that cost  cancer! because the are conected to the fastfood chain! also the simpsons that stupid cartoon  predic the hanta virus, they want to get rid of us, don't fall for it dear dr. john",2026-05-11T23:07:51Z,0
UgzRAzJO5BtqNz9g75V4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@MrSarahmurphy07,Funny virus,2026-05-11T14:59:46Z,0
UgzvGiyoBJqD3DTmDDN4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@nancysmith9147,Don't buy it... just sayin....where are all the videos?? 😒 🤔,2026-05-11T23:59:51Z,0
Ugz-6ftiaW8M413cqCJ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@OffDaRicta,"lmao ive lived in rat mice infested areas, this inst shit and turn off the tv",2026-05-13T16:15:49Z,0
UgyJTiuG3qLU0VriZG54AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@mahbriggs,"Considdering how badly the goverment Health Agencies screwed up Covid, I dont give them any credence!
Hower Hanta virus is spread by rodents, not people!  It is well known in the desert Southwest of the U.S.  It kills a few people every year.",2026-05-10T19:46:10Z,0
Ugy-aM7_ZtRACo_pYDF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@ShortAndPrompt,"Im sure happy ive still got the mask around the neck , for this just incase moment.",2026-05-10T19:01:42Z,0
Ugxdu3W1n9YUaZAt4Ut4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@Alexander-1st,"The evidence of Corona indicated that it wasn't going to turn into a plandemic, but it did.",2026-05-10T20:26:51Z,0
UgwaMJDmOg_dZfMu63J4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@mr-rich-geek,On a next channel the lady showed a guy from China who debarked on 30th. Lady died on the 1st. They not mentioning him. Guys Google it. He even had photos on boat. Or photo the day he left boat. this video guys: https://www.youtube.com/watch?v=El4RadkWWAs&t=2307s. Not saying anything just eating popcorn watching the movie.,2026-05-13T10:25:25Z,0
UgyPFdPSTt0IHe7vQbF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@MyPinkUrbanOasis,That's not what th studies show.... https://youtu.be/rO4Xd5PfIo0?si=r-iMMfrmThYSDyYG,2026-05-11T05:31:09Z,0
Ugw_LvO-h3oxC1VS9wV4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@carolgrace6573,STOP peddling lies ( while you’re making millions from the views) just STOP. Tell the truth if you’re going to be talking about this subject.,2026-05-12T12:04:35Z,1
UgwH990A_NCSfYS7lXx4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@NickNekko,Humans have lived alongside rodents for thousands of years but all of a sudden inthe last couple of decades we are suddenly exposed to this virus? I guarantee you this was manufactured in the lab by Fauci and the DOD.,2026-05-11T15:13:48Z,0
Ugypb0njcbtMm6VwPhJ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@cananybodyfindmeause,"Your mistake is thatyou're approaching this from a scientific perspective, it's simply naive to think that has any impact on declaring a pandemic.",2026-05-10T20:18:44Z,0
UgwsnS4Js284-cxPDdZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@chrissebesta1244,The powers that be try to scare people into doing there bidding.... only two people I new died of covid....both not in the best of health.... everyone else... including myself survived just fi ne....hanta is nowhere near the same...be more concerned with the crap in your foods and the fake media trying to scare you,2026-05-10T19:27:43Z,0
UgydoIHyu77hCfggNnF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@maaasaa,"‘Reliable information’. Define. It could not be further from the truth. Isolate just one virus and show us an actual image of such a thing and we can talk. Until then, it’s a religious dogma.",2026-05-10T20:24:11Z,0
UgwKzJMGuh4xMe8Bdtl4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@nycgorodok,"There might not be a pandemic, but chances are there will be mandated 💉💉💉, and we all know what kind of technology it will be based on , and chances are the mandate will apply yo  children too",2026-05-12T02:35:34Z,0
UgwoKter4jRfcK_AhxZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@officialhanzopati,"Bismillah.
Oiii SAYA KASIH TAU YAAA VIRUS ITU HANYA MENYERANG YANG BER UMUR 40/45/50 TAHUN KE ATAS.. KENAPA VIRUS ITU MENYERANG YANG BER UMUR 40/45/50? ITU DI KARNAKAN MANUSIA ITU SENDIRI TELAH BERFIKIR NYATANYA VIRUS TERSEBUT, BEDA DENGAN PEMIKIRAN YANG BER UMUR DI BAWAH YANG SAYA SEBUTKAN ITU.. AAYA YAKIN SEYAKIN-YAKINNYA KELAK KALO VIRIS ITU MENYEBAR DI NUSANTARA YANG TER TULAR MUNGKIN YANG LANSIA SAJA, SOALNYA LANSIA ITU RENTAN PEMIKIRAN, POIN PENTING PERKUAT IMUN DAN JANGAN BANYAK PIKIRAN SOAL WABAH PENYAKIT/VIRUS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!. 😂😂😂 WAALLAHHUA'LAMM😂😂",2026-05-13T17:48:33Z,0
Ugw4zGSyQ5YOIO3jj-l4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@alexmonte7706,your just fear mongrying people,2026-05-12T05:29:18Z,0
UgwQMPC2UA_jyOvTuaV4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@gezbush,Its  fake thay got the vax all ready  for the sheep and as far as w.h.o  suckered the covid jab on a lot  of sheep  again,2026-05-10T19:30:00Z,0
UgzSr9A6DjwDZ0MSBCt4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@chriswoolard7962,Rat virus kills humans in the same way rat poison kills rats. So they e backwards engineered how we poison them and use it against us. Nice.,2026-05-11T11:18:58Z,0
Ugy-5F-06yiloDir1fd4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@yayakelley7771,In the U.S. we are sitting ducks. Several people who were on that ship are now at home not quarantined. We have a complete idiot for a president who would be more likely to deny it if and when it does spread. We have another idiot who is the head of the CDC that doesn’t believe in vaccines and thinks that autism is caused by pregnant women using Tylenol. All while nobody can afford to not go to work and the treasury has been completely fleeced by this admin.,2026-05-16T20:42:09Z,0
UgyU5eqrtS-wBuaGW-h4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@Bluestreaker,Fauciii gain of function again,2026-05-11T01:20:08Z,0
UgzexvCWs2VRNikzvP14AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@adamtakacs5748,Dr Ken D Berry has a video about it as well. All fearmongering by attention seeking journalists.,2026-05-13T16:50:40Z,0
UgxUOk-XMaWFWaR4Gs14AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@actionhomebuyers,"Don't worry, everything is under control.   Fauci has just announced he has developed a vaccine in his basement over the weekend that will stop this in it's tracks.  Should be on the market by the end of the week and in your arm within 10 days if you want to keep your job or business and comply with the new government/WHO mandate.  In the meantime shelter in place at home, stay 6 feet from each other, wear a mask (or 2 or 3 or 4) at all times and stock up on toilet paper, soap and hand cleaner.  If you don't already have one this might also be a good time to write that will and make sure everyone in the family has a cemetery plot, especially if they're old or in a nursing home.  You know . . . Just in case . . .
AGAIN, rest assured, it'll be all better in a couple weeks. 

...I sure hope to live long enough to see Fauci and his accomplices pay for what they did to so many.  Death would be too good for them, maybe nature will take care of them on it's own with some very slow and extremely painful illness.  Awww, now wouldn't that be terrible?😢",2026-05-11T17:13:42Z,0
Ugwvr1Kuyxn9DWjDSGN4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@JohnShields-df8od,"I'll bet that Pfizer is working overtime now!
I'm sure it will be ""safe and effective"" 😁",2026-05-14T16:13:19Z,0
UgzwKc5bMbuBgutRqoF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@halida4570,"To wielka sciema jak sciema dawidowa19.Wierz tylko Bogu nie politykom i ekspirtu...
ha ha.",2026-05-13T11:28:27Z,0
UgxBFTEcEnLCsE9xRJN4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@mikeg3909,"Sounds like a Plandemic, better known as a Scamdemic ! They wouldn't get away with a cruise ship hold 8,000 people , the cruise line would have their head !",2026-05-11T15:37:04Z,0
UgyfF1ngMkqNNmrr4Cl4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@melonbonk12,Always happens under Trump leadership 🧐,2026-05-10T19:41:21Z,2
UgxFIVbwTc0Ymk7GaGt4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@carolgrace6573,"So…. We’re gone from BIRD ‘flu’ to RAT ‘flu’ haha it gets more comical each time.
It’s actually one of the SIDE AFFECTS from the 💉💉💉",2026-05-12T12:01:32Z,0
UgwpKwf5nETaDpxiyXp4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@GvnAdventures,Best way to stop the spread of another scamdemic is to turn off the tv and probably the internet as well. Mask up people 🤢,2026-05-13T20:24:57Z,0
Ugz00h1fHCMQH25nOoh4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@truth121,"In Hebrew slang, hanta (חַנְטָה, pronounced chan-tah or hanta) means nonsense, a lie, a scam, a hoax, or something totally fake. It is used colloquially to dismiss a story or situation as garbage, similar to saying ""that's full of crap"" or ""total rubbish""",2026-05-12T09:00:53Z,0
UgwQza1-VbcI84LKAMp4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@brigittescott-florek263,What Rat Lab has created a new fearmongering story..a sideeffect of covid vacc??its so obvious...,2026-05-11T06:01:21Z,0
UgyA0q6wXYwACJsuABp4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@GalaxyGlue,"I don't know why anyone takes you seriously since you didn't have the intellectual honesty to admit you were wrong that ""masks don't work"" and that you didn't actually read the Cochrane Review on those masking and hand washing programs (that never included any completed studies for Covid and had low adherence to mask wearing. The Cochrane people even posted a clarification stating pointedly that the review did NOT say or prove ""masks don't work"". The review only looked at masking programs in various counties and never once tested any mask itself in a lab for effectiveness. )",2026-05-11T13:49:30Z,0
UgzWtIroi5WnXgAyDWh4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@theotherguy8001,"In Hebrew slang, hanta (חַנְטָה, pronounced chan-tah or hanta) means nonsense, a lie, a scam, a hoax, or something totally fake. 

Next those cruise lines from disney had around 28 Pdf's arrested like last week, so!!! 

Don't waste your time on this, same trick different name, same group of people again. Everybody knows but don't do noting about it..",2026-05-11T13:57:47Z,0
UgyfNWbdjs4WDybAwMh4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@willh.1566,"Yep........Ok, It's statistically impossible to have two ""Organic/Real"" global pandemics in just a six/seven  year period........ Everyone remembers when the COVID restrictions were finally being wound down, how many times those is places of authority, tried everything they could to keep it going.  They tried the hantavirus fear porn  then too, at least twice.  Then they tried  fear porn on Ebola... Then was the ""Polio in the waster water in places like NYC""..... ""Then it was  endless variants of COVID.....Yeah no ones buying it.  

All you need to know is....... If they try to put people back in masks because supposed hantavirus cases, and  lockdown the  population by telling them ""Just  two weeks"" or in this cause ""six weeks"" to prevent the spread..... Its a scam... If they say, ""Oh by the way, we just happened to have a new vaccine that was being developed ready to go..... It's  a scam..... If they start rolling out every mouth piece to tell people they should be fearful..... It's  a scam.  If they try shutting down economies to push for a collapse, and the introduction of digital currencies, and/or global vaccine passports again...... It's a big  scam......  If the media outlets such as the NYT all start writing fear based articles, and comparing it to COVID....... It's a scam.......   It's that simple folks........ Because why would health authorities, let anyone on that cruise ship leave, if they suspected human to human hantavirus transmission.....  Other than people falling out of the home windows dead, and  Monty Python walking down the street ringing a bell, yelling ""Bring out your dead""..... No one is going to buy this hantavirus BS.",2026-05-13T16:30:42Z,0
UgwKuuHmRtP-UqQhPhJ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@hanDRailer,Cleaver to establish rats they trying to make a plague to eliminate 14 in 15 of us but remember this is another man made viruse to keep us in perpetual control and fear,2026-05-16T05:43:20Z,0
UgzRKih9N3EytFyvy3x4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@lldemeo46,"where's Dr. Fauci ? Remember during the C-19 he was the only scientists in the World that knew all! Americans will not tolerate this again! will not tolerate shots or any mandates ! trump pulled us out of the WHO , thank Trump",2026-05-11T23:28:01Z,0
UgwMR4n2wZFIDJRG_oV4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@JessicaGregg-k8v,Lol how would a rodent to human contact become airborne because so many dirty ppl have had rodents in their home due to laziness het a housefly sounds .ore dangerous because they land on dog poop n land on our food almost everything we eat,2026-05-13T14:38:30Z,0
UgxypuQzu9WjLMhHzhp4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@tinytin777,I READ THAT IT IS ACTUALLY “THE PLAGUE “ AND WILL BE SPREADING AT THE WORLD CUP GAMES . THE EVIL ONES HAVE IT ALL PLANNED AND SUPPOSEDLY ARE NOT TELLING US THAT ITS “THE PLAGUE “ UNTIL AFTER THE WORLD CUP SOCCER GAMES. IF SO THEN THEY (the evil ones) SHOULD BE PUT IN PRISON !!!,2026-05-14T12:01:21Z,0
UgyNbAJzewE9-NuN1kN4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@alanskyrme9048,"Coincidentally the hebrew word ""hanta"" translates to ""scam""!",2026-05-11T11:39:20Z,0
UgyTL7CcelgDrMv4qCh4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@arwzqu1964,Rat ship 😂😂,2026-05-11T05:44:56Z,0
UgxuWNHQ_TcNc0_MK1V4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@TheSaintStrikesBack,LOL....what total BS. Naive ......,2026-05-11T19:28:14Z,0
Ugxk0u3oHe_unHShyx14AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@TheWorldEnd2,"Yeah, good luck trying to convince people after the covid fuckup. Im hoarding tp already",2026-05-11T16:58:33Z,0
Ugw1ecme_t9IvFZxxat4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@cindymay4606,Do we really know if they died  or if they really even have it..  the plandemic started on cruise ships. Here we go again,2026-05-11T22:47:53Z,0
Ugxs_HailPzMAkj0CMZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@dennaspradlin9777,"I feel like it’s typhoid yet I’m sure they tested typhoid virus & hepa  h e n t a virus 

I wondered if they decide to treat  rats for the typhoid/henta virus there is this pellet maker one puts in  hay in and herbs and bits of this and that in there  
this pellet mixture and out pops pellets “ 

 I thought perhaps the cure powder for typhoid or henta virus “  in there and hay and herbs out pops out these pellets “ 

I can’t help and wonder if they would be able to cure the rats in areas that are rat infested “ it made me rememeber the bats when they were spreading rabies to people and animals the bats attacked “ and they started putting this rabies cure to bats “ for rabies “ 

I also wondered areas of typhoid I know charcoal powder kills arsenic unknown if it would kill rabies or typhoid or turburculosis and rabies or typhoid or henta virus 🦠 

I wonder I really do to treat areas infected with the rat virus with charcoal or cures for this list “ there is pellet makers and for areas a sort of mix made a powder mix would kill the infected areas 

Back in the times of the tv show call the mid wife they would use this mixture and smoke the virus out “ I seen that last week or make it Smokey or vapors and and use a spray or vapor type machine to turn it on put in water and the cure and turn on the vapor machine “ if that would help kill the airborne virus “

Perhaps a organic charcoal powder and water “ and vaporize the room because that has been known to cure arsenic plus filters water over night of any germs “",2026-05-14T13:06:53Z,0
UgzLwKecxWcuQJzSl0J4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@angelinamiamor,"I wouldn't trust the Spanish authorities or government. I am Spanish and I know firsthand how they work.
Trust not.",2026-05-11T17:00:21Z,0
UgzKeCAxfamaX4NsOe54AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@onesilviadutoit,"delusion and half truths ...  please, do investigate poisons - especially those used in ""the pest control"" ... and compare the symptoms of these alleged ""viral diseases"" also what does word hanta mean in hebrew, that is the cherry on the top",2026-05-12T16:05:35Z,1
UgwGzoq5T88EiX41-NB4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@iainharris6201,I doubt like Covid that a pandemic will have anything to do with real science and  all to do with propaganda and data manipulation .,2026-05-12T19:28:21Z,0
UgwBMTHrqj06-83mzJt4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@therealmeru,"Unfortunately God put it in their hearts to carry out his will and the anti-Christ must come, but not before many people die in the process. We live in a fallen world run by psychopaths who care about profit and control, and ultimately bringing in the NWO. That is their religion and their goal.",2026-05-12T11:54:19Z,0
UgyNA7s1EHLwTgqDJOx4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@MeghenFarley,Look up what hanta means people...wake up...it means hoax..scam..,2026-05-14T11:03:51Z,0
UgxYU-AlB1lkCZwy9sN4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@pookiepats,Blah blah blah,2026-05-10T20:54:58Z,0
UgxdBpKIZJlLC8kq2Lt4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@BRE4CHnCLE4R,"Go figure, election year, another BS virus to steal the election with mail in ballots. Screw the deep state.",2026-05-11T03:31:21Z,0
Ugw-RIF9AGaNMkuIRV54AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@LamarDavis-f3l,"This guy proved how ill informed he is in the first 2 minutes of this video. Takes WHO information at face value. You air, are a clown, or a shill.",2026-05-10T22:53:05Z,1
Ugy8nY23LmFqTLoAMvt4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@pL4yGr0unD,moderna has a vaccine for you ready soon in the works since 2024 nothingburger just get your jab and you’ll be alright doc,2026-05-11T00:31:08Z,0
UgxBMh45aKYmxLStY_t4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@ibisrox1,Gain of Fauci,2026-05-10T20:17:58Z,0
Ugxl8yMrtBPuEDl2Vb14AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@NN-vg3ou,It's crazy MAGA release hantavirus to distract the world from Trump Epstein files 😂,2026-05-11T17:23:37Z,1
UgzBg7VChqS1s7PxSWl4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@bewarethelocusts8558,You look sick...possibly cancer? Get well.,2026-05-14T03:40:03Z,0
UgwPdkTW75JjoSHBk8F4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@alienc1,"It always amazes me how 'mericans are so focused on themselves that, in their minds, everything has to be somehow related to their politics.

This man is just trying to share the currently known facts. Yet gets to be called a scaremonger or a saviour from scaremongering depending on what goes with each person's principles.

Viruses mutate, what we know will keep changing as more people get inffected. Today it has a low probability to infect from person to person. Two weeks time, if it is not contained correctly, maybe will spread faster than it used to. Maybe not, maybe it will mutate to something less harmful.

Science changes as does everything it studies. All we can do is keep reading.",2026-05-10T21:24:20Z,1
Ugz2N7mb-Ll2YsYf7Jh4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@EuniceAugust-k5n,How to avoid the virus 🦠 avoid the elite rats 🐀 the government rats 🐀 😂,2026-05-11T02:38:22Z,0
Ugwa8l0RDgYlByHvnEZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@melindaswann1752,"How long is that sth cruise if 2 month incubation period??? 🤔
Coincidence that a vacx is been in development for 2 years in us a ??? 🤔 apparently 
What are all the gain of function labs been doing since convid??? 🙃
Hmmmmm
Comes from rodents not fish... but something smells fishy ...",2026-05-12T11:55:00Z,0
UgywlrMylBg69_V_EUF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@waynelockett1149,Here we go again more lies from WHO it's trapped on a ship how can it spread,2026-05-14T00:16:36Z,0
UgxjLWYpRzPWjdFEc3F4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@424464,"Sorry John, and with due respect, hantavirus is listed as a certain jib jab side effect plus ‘hanta’ in Hebrew means ‘scam, lie, nonsense.’ Nobody will fall for the BS again!!!",2026-05-11T13:25:30Z,0
Ugxmfkkg17oQM8cOjSF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@vaIkyriie,"Guys I'm still stuck on the Epstein files man, sorry I can't keep up yet",2026-05-13T11:53:26Z,0
Ugwh4DXMtiMkfeP063V4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@MHigt,The devil works hard to spread all kinds of misinformation. What kind of sick world we live in. Nobody knows truth from being led astray.,2026-05-13T20:18:40Z,0
Ugzaf9JM348g8HGCX914AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@JW-br5nd,"""Covid"" wasn't a pandemic it was a media  scare campaign. It's doubtful there is even any such thing as communicable viruses. This video is just more BS and fear porn.",2026-05-11T04:54:57Z,0
UgynbUlV9IHcpcDU_KV4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@yaloucrypto9027,Remember Covid was a scam,2026-05-11T23:48:38Z,0
UgztIdlGHWSezWe9a894AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@CynthiaStrahnDurant,"We all know the most dangerous virus, and most people have been vaccinated against their lies.",2026-05-11T20:22:26Z,0
UgwbVahVQ9mT89LQLkF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@BlackBalloonGraz,The same BS story like 2020,2026-05-12T04:42:45Z,0
UgzCTBPE6F0tSGMMVFh4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@MrZaper99,"The so-called experts are still not unanimous on whether (any) virus is alive or non-living. If it is not alive, how can it reproduce and spread by aerosol? Virus means poison in Latin. Who is screwing who then? So the cause of the Spanish flu in 1918 was mass poisoning (with deadly concoctions that the Rockefellers called life-saving vaccines) according to the Rosenau experiment at the time, and the claims that it was the Spanish flu are simply vile deception and manipulation that is still treated as such today.",2026-05-11T17:15:02Z,0
UgzxCY3hoeipPRxk6eF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@ReiSpitz,I trust you . I don' ttrust the New Zealand medical system anymore.,2026-05-11T14:37:53Z,0
Ugzhbhbn_x39XVxIWiR4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@V_hojgaard_N,It’s just a plandemic because there’s money to be made in fear and vaccines,2026-05-12T05:40:52Z,0
Ugw7nUU58182bEVofwF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@Broncofisherpart3,It originated from trump and bibi sharing  a bed over many  nights last summer  in Florida,2026-05-11T08:54:02Z,1
UgwzHppqj6d85gLe3w54AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@wannabrew8718,hanta means scam in hebrew,2026-05-12T08:53:44Z,0
Ugwto2XQ-q_ocwF4csh4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@monicacolombo8815,"are you really talking about the possibility of ANOTHER pandemic? which was the other one, covid? well, that was NOT a pandemic! do you think we are all stupid? well, maybe a lot of people are, as covid had shown, but there are still some people who has a well functioning brain.... THANKS GOD!",2026-05-12T08:17:24Z,0
UgwcKfkLDjE-pPbsEiZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@mitchbabineau7494,Based,2026-05-11T13:51:11Z,0
UgwGaenn-_sAgIcZjdZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@ynotnilknarf39,"How many more times John? VIRUSES DO NOT EXIST!!! you and Dalgliesh are pretty chummy, you have promoted his anti cancer 'vaccine' that he's working on, y'know, the drug that cannot possibly prevent a thing that only exists due to pharma and other chemical cocktails pushed nto humans and indeed animals.
If you aren't exposing the lies regards 'virus' theory by now John, then it's clear you're either not qualified enough to grasp what the truth is, or you're a shill, which is it?",2026-05-12T12:21:11Z,1
UgzDHHI1O_f8lXfodRp4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@Foodandlightismedicine,'Hantavirus' look it up..... means a lie a scam a fraud...in Hebrew,2026-05-12T06:18:17Z,0
